"ea_id2","ea_id","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs2q01","cs2q02","cs2q03","cs2q04","cs2q05_a","cs2q05_b","cs2q05_oth","cs2q06","cs2q07","cs2q07_oth"
"060305088803003","06030503003",6,3,5,8,88,30,3,1,"**CONFIDENTIAL**",1,53,1,,,53,2,
"060305088803003","06030503003",6,3,5,8,88,30,3,2,"**CONFIDENTIAL**",1,50,8,,,35,2,
"060305088803003","06030503003",6,3,5,8,88,30,3,3,"**CONFIDENTIAL**",1,54,3,,,21,2,
"060305088803003","06030503003",6,3,5,8,88,30,3,4,"**CONFIDENTIAL**",1,63,11,,,21,3,
"060305088803003","06030503003",6,3,5,8,88,30,3,5,"**CONFIDENTIAL**",2,45,2,,,30,1,
"060305088803003","06030503003",6,3,5,8,88,30,3,6,"**CONFIDENTIAL**",1,32,4,,,1,4,
"060305088803003","06030503003",6,3,5,8,88,30,3,7,"**CONFIDENTIAL**",1,26,5,,,26,4,
"060305088803003","06030503003",6,3,5,8,88,30,3,8,"**CONFIDENTIAL**",1,21,10,,,2,3,
"060305088803003","06030503003",6,3,5,8,88,30,3,9,"**CONFIDENTIAL**",1,34,9,,,19,1,
"060305088803003","06030503003",6,3,5,8,88,30,3,10,"**CONFIDENTIAL**",2,25,7,,,5,6,
"060305088803003","06030503003",6,3,5,8,88,30,3,11,"**CONFIDENTIAL**",1,28,6,,,5,6,
"060402088800801","06040200801",6,4,2,8,88,8,1,1,"**CONFIDENTIAL**",1,36,11,,,4,5,
"060402088800801","06040200801",6,4,2,8,88,8,1,2,"**CONFIDENTIAL**",1,40,3,,,40,1,
"060402088800801","06040200801",6,4,2,8,88,8,1,3,"**CONFIDENTIAL**",1,35,9,,,35,3,
"060402088800801","06040200801",6,4,2,8,88,8,1,4,"**CONFIDENTIAL**",1,22,4,,,2,5,
"060402088800801","06040200801",6,4,2,8,88,8,1,5,"**CONFIDENTIAL**",1,28,5,,,1,5,
"060402088800801","06040200801",6,4,2,8,88,8,1,6,"**CONFIDENTIAL**",1,36,3,,,36,2,
"060402088800801","06040200801",6,4,2,8,88,8,1,7,"**CONFIDENTIAL**",2,30,2,,,10,2,
"060402088800801","06040200801",6,4,2,8,88,8,1,8,"**CONFIDENTIAL**",1,28,6,,,4,6,
"060405088800203","06040500203",6,4,5,8,88,2,3,1,"**CONFIDENTIAL**",1,29,1,,,29,5,
"060405088800203","06040500203",6,4,5,8,88,2,3,2,"**CONFIDENTIAL**",1,25,3,,,25,3,
"060405088800203","06040500203",6,4,5,8,88,2,3,3,"**CONFIDENTIAL**",1,24,11,,,24,4,
"060405088800203","06040500203",6,4,5,8,88,2,3,4,"**CONFIDENTIAL**",1,35,11,,,35,2,
"060405088800203","06040500203",6,4,5,8,88,2,3,5,"**CONFIDENTIAL**",1,25,5,,,25,6,
"060405088800203","06040500203",6,4,5,8,88,2,3,6,"**CONFIDENTIAL**",1,22,2,,,22,3,
"060405088800203","06040500203",6,4,5,8,88,2,3,7,"**CONFIDENTIAL**",2,18,7,,,6,4,
"060608088800402","06060800402",6,6,8,8,88,4,2,1,"**CONFIDENTIAL**",1,30,1,,,30,1,
"060608088800402","06060800402",6,6,8,8,88,4,2,2,"**CONFIDENTIAL**",1,45,9,,,45,1,
"060608088800402","06060800402",6,6,8,8,88,4,2,3,"**CONFIDENTIAL**",1,60,3,,,60,1,
"060608088800402","06060800402",6,6,8,8,88,4,2,4,"**CONFIDENTIAL**",1,39,11,,,39,2,
"060608088800402","06060800402",6,6,8,8,88,4,2,5,"**CONFIDENTIAL**",1,60,2,,,60,1,
"060608088800402","06060800402",6,6,8,8,88,4,2,6,"**CONFIDENTIAL**",1,30,5,,,4,6,
"060608088801401","06060801401",6,6,8,8,88,14,1,1,"**CONFIDENTIAL**",1,58,1,,,40,2,
"060608088801401","06060801401",6,6,8,8,88,14,1,2,"**CONFIDENTIAL**",1,36,11,,,36,1,
"060608088801401","06060801401",6,6,8,8,88,14,1,3,"**CONFIDENTIAL**",1,40,11,,,40,1,
"060608088801401","06060801401",6,6,8,8,88,14,1,4,"**CONFIDENTIAL**",1,27,6,,,3,6,
"060608088801401","06060801401",6,6,8,8,88,14,1,5,"**CONFIDENTIAL**",1,40,3,,,12,2,
"060608088801401","06060801401",6,6,8,8,88,14,1,6,"**CONFIDENTIAL**",1,41,9,,,13,2,
"070103088800404","07010300404",7,1,3,8,88,4,4,1,"**CONFIDENTIAL**",1,40,1,,,40,4,
"070103088800404","07010300404",7,1,3,8,88,4,4,2,"**CONFIDENTIAL**",1,40,3,,,40,1,
"070103088800404","07010300404",7,1,3,8,88,4,4,3,"**CONFIDENTIAL**",1,27,10,,,8,5,
"070103088800404","07010300404",7,1,3,8,88,4,4,4,"**CONFIDENTIAL**",1,46,6,,,2,6,
"070103088800404","07010300404",7,1,3,8,88,4,4,5,"**CONFIDENTIAL**",1,70,9,,,70,4,
"070103088800404","07010300404",7,1,3,8,88,4,4,6,"**CONFIDENTIAL**",1,45,2,,,45,5,
"070103088800404","07010300404",7,1,3,8,88,4,4,7,"**CONFIDENTIAL**",1,35,7,,,35,6,
"070105088802502","07010502502",7,1,5,8,88,25,2,1,"**CONFIDENTIAL**",1,36,1,,,36,2,
"070105088802502","07010502502",7,1,5,8,88,25,2,2,"**CONFIDENTIAL**",1,40,11,,,40,5,
"070105088802502","07010502502",7,1,5,8,88,25,2,3,"**CONFIDENTIAL**",2,23,7,,,6,7,
"070105088802502","07010502502",7,1,5,8,88,25,2,4,"**CONFIDENTIAL**",1,23,6,,,3,6,
"070108088800701","07010800701",7,1,8,8,88,7,1,1,"**CONFIDENTIAL**",1,42,1,,,37,4,
"070108088800701","07010800701",7,1,8,8,88,7,1,2,"**CONFIDENTIAL**",1,50,3,2,,40,1,
"070108088800701","07010800701",7,1,8,8,88,7,1,3,"**CONFIDENTIAL**",1,45,8,,,45,1,
"070108088800701","07010800701",7,1,8,8,88,7,1,4,"**CONFIDENTIAL**",1,23,6,,,2,6,
"070108088800701","07010800701",7,1,8,8,88,7,1,5,"**CONFIDENTIAL**",2,40,7,,,10,6,
"070110010100102","07011000102",7,1,10,1,1,1,2,1,"**CONFIDENTIAL**",1,51,1,,,27,6,
"070110010100102","07011000102",7,1,10,1,1,1,2,2,"**CONFIDENTIAL**",1,32,2,,,32,6,
"070110010100102","07011000102",7,1,10,1,1,1,2,3,"**CONFIDENTIAL**",1,62,3,,,31,3,
"070110010100102","07011000102",7,1,10,1,1,1,2,4,"**CONFIDENTIAL**",1,45,6,,,14,6,
"070110010100102","07011000102",7,1,10,1,1,1,2,5,"**CONFIDENTIAL**",1,40,7,,,40,6,
"070110010100102","07011000102",7,1,10,1,1,1,2,6,"**CONFIDENTIAL**",2,41,5,,,41,6,
"070111088800401","07011100401",7,1,11,8,88,4,1,1,"**CONFIDENTIAL**",1,39,1,,,39,2,
"070111088800401","07011100401",7,1,11,8,88,4,1,2,"**CONFIDENTIAL**",1,42,2,,,42,3,
"070111088800401","07011100401",7,1,11,8,88,4,1,3,"**CONFIDENTIAL**",1,51,3,,,51,1,
"070111088800401","07011100401",7,1,11,8,88,4,1,4,"**CONFIDENTIAL**",2,21,7,,,21,6,
"070111088800401","07011100401",7,1,11,8,88,4,1,5,"**CONFIDENTIAL**",1,67,9,,,67,1,
"070111088800401","07011100401",7,1,11,8,88,4,1,6,"**CONFIDENTIAL**",1,35,8,,,35,2,
"070111088800401","07011100401",7,1,11,8,88,4,1,7,"**CONFIDENTIAL**",1,33,5,,,3,6,
"070111088800401","07011100401",7,1,11,8,88,4,1,8,"**CONFIDENTIAL**",2,51,2,,,51,1,
"070112088802605","07011202605",7,1,12,8,88,26,5,1,"**CONFIDENTIAL**",1,35,1,,,35,6,
"070112088802605","07011202605",7,1,12,8,88,26,5,2,"**CONFIDENTIAL**",1,30,11,,,30,5,
"070112088802605","07011202605",7,1,12,8,88,26,5,3,"**CONFIDENTIAL**",1,35,6,,,35,5,
"070112088802605","07011202605",7,1,12,8,88,26,5,4,"**CONFIDENTIAL**",1,65,3,,,65,2,
"070112088802605","07011202605",7,1,12,8,88,26,5,5,"**CONFIDENTIAL**",1,55,3,,,55,2,
"070112088802605","07011202605",7,1,12,8,88,26,5,6,"**CONFIDENTIAL**",1,55,9,,,55,3,
"070112088802605","07011202605",7,1,12,8,88,26,5,7,"**CONFIDENTIAL**",1,35,2,,,35,5,
"070112088802605","07011202605",7,1,12,8,88,26,5,8,"**CONFIDENTIAL**",1,32,7,,,3,6,
"070115010100108","07011500108",7,1,15,1,1,1,8,1,"**CONFIDENTIAL**",1,38,11,,"""Fitih Tsifetbet """,38,6,"10+3"
"070115010100108","07011500108",7,1,15,1,1,1,8,2,"**CONFIDENTIAL**",1,24,11,,"Sra asgiaj",24,6,"1o0+3"
"070115010100108","07011500108",7,1,15,1,1,1,8,3,"**CONFIDENTIAL**",2,30,2,,,30,4,
"070115010100108","07011500108",7,1,15,1,1,1,8,4,"**CONFIDENTIAL**",2,35,1,,,35,6,"10+3"
"070202010100105","07020200105",7,2,2,1,1,1,5,1,"**CONFIDENTIAL**",1,35,1,,,35,5,
"070202010100105","07020200105",7,2,2,1,1,1,5,2,"**CONFIDENTIAL**",1,28,10,,,2,4,
"070202010100105","07020200105",7,2,2,1,1,1,5,3,"**CONFIDENTIAL**",1,52,3,,,52,3,
"070202010100105","07020200105",7,2,2,1,1,1,5,4,"**CONFIDENTIAL**",2,20,7,,,2,6,
"070202010100105","07020200105",7,2,2,1,1,1,5,5,"**CONFIDENTIAL**",1,25,6,,,25,6,
"070202010100105","07020200105",7,2,2,1,1,1,5,6,"**CONFIDENTIAL**",1,40,9,,,6,6,
"070202088801001","07020201001",7,2,2,8,88,10,1,1,"**CONFIDENTIAL**",1,35,1,,,35,4,
"070202088801001","07020201001",7,2,2,8,88,10,1,2,"**CONFIDENTIAL**",1,50,3,,,50,1,
"070202088801001","07020201001",7,2,2,8,88,10,1,3,"**CONFIDENTIAL**",1,30,6,,,8,6,
"070202088801001","07020201001",7,2,2,8,88,10,1,4,"**CONFIDENTIAL**",1,36,4,,,2,6,
"070202088801001","07020201001",7,2,2,8,88,10,1,5,"**CONFIDENTIAL**",2,28,2,,,28,5,
"070202088801001","07020201001",7,2,2,8,88,10,1,6,"**CONFIDENTIAL**",2,27,7,,,27,5,
"070205088801302","07020501302",7,2,5,8,88,13,2,1,"**CONFIDENTIAL**",1,42,1,11,,22,5,
"070205088801302","07020501302",7,2,5,8,88,13,2,2,"**CONFIDENTIAL**",2,28,7,,,17,6,
"070205088801302","07020501302",7,2,5,8,88,13,2,3,"**CONFIDENTIAL**",1,29,9,5,,29,6,
"070205088801302","07020501302",7,2,5,8,88,13,2,4,"**CONFIDENTIAL**",1,32,5,,,29,6,
"070205088801302","07020501302",7,2,5,8,88,13,2,5,"**CONFIDENTIAL**",1,38,4,,,4,6,
"070205088801302","07020501302",7,2,5,8,88,13,2,6,"**CONFIDENTIAL**",2,28,2,,,28,5,
"070207088801001","07020701001",7,2,7,8,88,10,1,1,"**CONFIDENTIAL**",1,37,1,,,37,3,
"070207088801001","07020701001",7,2,7,8,88,10,1,2,"**CONFIDENTIAL**",2,32,2,,,14,3,
"070207088801001","07020701001",7,2,7,8,88,10,1,3,"**CONFIDENTIAL**",1,57,3,,,53,1,
"070207088801001","07020701001",7,2,7,8,88,10,1,4,"**CONFIDENTIAL**",1,34,6,,,34,6,
"070207088801001","07020701001",7,2,7,8,88,10,1,5,"**CONFIDENTIAL**",2,28,7,,,28,6,
"070207088801001","07020701001",7,2,7,8,88,10,1,6,"**CONFIDENTIAL**",1,33,8,,,33,1,
"070207088801001","07020701001",7,2,7,8,88,10,1,7,"**CONFIDENTIAL**",1,42,9,,,42,5,
"070207088801001","07020701001",7,2,7,8,88,10,1,8,"**CONFIDENTIAL**",1,35,10,,,2,6,
"070207088801001","07020701001",7,2,7,8,88,10,1,9,"**CONFIDENTIAL**",1,36,11,,,36,6,
"070210088801401","07021001401",7,2,10,8,88,14,1,1,"**CONFIDENTIAL**",1,35,1,11,,35,2,
"070210088801401","07021001401",7,2,10,8,88,14,1,2,"**CONFIDENTIAL**",1,38,3,11,,38,3,
"070210088801401","07021001401",7,2,10,8,88,14,1,3,"**CONFIDENTIAL**",1,30,6,,,2,6,
"070211010100311","07021100311",7,2,11,1,1,3,11,1,"**CONFIDENTIAL**",1,46,11,,"""yekebele dehnet zerf alafi """,22,6,"""BA degree """
"070211010100311","07021100311",7,2,11,1,1,3,11,2,"**CONFIDENTIAL**",1,32,11,,"""Dirjit gugy """,11,5,
"070211010100311","07021100311",7,2,11,1,1,3,11,3,"**CONFIDENTIAL**",2,38,8,,,30,5,
"070302088800501","07030200501",7,3,2,8,88,5,1,1,"**CONFIDENTIAL**",1,41,1,,,38,5,
"070302088800501","07030200501",7,3,2,8,88,5,1,2,"**CONFIDENTIAL**",1,30,2,,,30,5,
"070302088800501","07030200501",7,3,2,8,88,5,1,3,"**CONFIDENTIAL**",1,70,3,,,70,1,
"070302088800501","07030200501",7,3,2,8,88,5,1,4,"**CONFIDENTIAL**",1,31,6,,,31,6,
"070302088800501","07030200501",7,3,2,8,88,5,1,5,"**CONFIDENTIAL**",2,48,7,,,28,6,
"070302088800501","07030200501",7,3,2,8,88,5,1,6,"**CONFIDENTIAL**",1,33,8,,,33,5,
"070302088800501","07030200501",7,3,2,8,88,5,1,7,"**CONFIDENTIAL**",2,33,11,,,8,6,
"070302088800501","07030200501",7,3,2,8,88,5,1,8,"**CONFIDENTIAL**",1,32,10,,,2,6,
"070304088800501","07030400501",7,3,4,8,88,5,1,1,"**CONFIDENTIAL**",1,38,1,,,38,3,
"070304088800501","07030400501",7,3,4,8,88,5,1,2,"**CONFIDENTIAL**",2,36,2,,,36,3,
"070304088800501","07030400501",7,3,4,8,88,5,1,3,"**CONFIDENTIAL**",1,41,3,,,41,2,
"070304088800501","07030400501",7,3,4,8,88,5,1,4,"**CONFIDENTIAL**",1,28,6,,,7,6,
"070304088800501","07030400501",7,3,4,8,88,5,1,5,"**CONFIDENTIAL**",2,33,7,,,9,6,
"070304088800501","07030400501",7,3,4,8,88,5,1,6,"**CONFIDENTIAL**",1,32,10,,,32,2,
"070304088800501","07030400501",7,3,4,8,88,5,1,7,"**CONFIDENTIAL**",1,38,9,,,38,3,
"070304088800501","07030400501",7,3,4,8,88,5,1,8,"**CONFIDENTIAL**",1,27,11,,,27,6,
"070306088800204","07030600204",7,3,6,8,88,2,4,1,"**CONFIDENTIAL**",1,41,1,11,,41,2,
"070306088800204","07030600204",7,3,6,8,88,2,4,2,"**CONFIDENTIAL**",1,28,6,,,2,6,
"070306088800204","07030600204",7,3,6,8,88,2,4,3,"**CONFIDENTIAL**",1,34,9,11,,34,2,
"070306088800204","07030600204",7,3,6,8,88,2,4,4,"**CONFIDENTIAL**",1,35,3,11,,35,5,
"070401088801103","07040101103",7,4,1,8,88,11,3,1,"**CONFIDENTIAL**",1,35,1,,,35,3,
"070401088801103","07040101103",7,4,1,8,88,11,3,2,"**CONFIDENTIAL**",1,28,3,,,28,6,
"070401088801103","07040101103",7,4,1,8,88,11,3,3,"**CONFIDENTIAL**",1,32,2,,,32,4,
"070401088801103","07040101103",7,4,1,8,88,11,3,4,"**CONFIDENTIAL**",1,33,6,,,4,6,
"070401088801103","07040101103",7,4,1,8,88,11,3,5,"**CONFIDENTIAL**",2,26,7,,,26,6,
"070401088801103","07040101103",7,4,1,8,88,11,3,6,"**CONFIDENTIAL**",2,32,4,,,3,6,
"070404088800903","07040400903",7,4,4,8,88,9,3,1,"**CONFIDENTIAL**",1,35,1,,,35,3,
"070404088800903","07040400903",7,4,4,8,88,9,3,2,"**CONFIDENTIAL**",2,34,2,,,3,6,
"070404088800903","07040400903",7,4,4,8,88,9,3,3,"**CONFIDENTIAL**",1,55,3,,,15,1,
"070404088800903","07040400903",7,4,4,8,88,9,3,4,"**CONFIDENTIAL**",1,40,4,,,35,6,
"070404088800903","07040400903",7,4,4,8,88,9,3,5,"**CONFIDENTIAL**",1,32,5,,,4,6,
"070404088800903","07040400903",7,4,4,8,88,9,3,6,"**CONFIDENTIAL**",1,42,6,,,6,6,
"070404088800903","07040400903",7,4,4,8,88,9,3,7,"**CONFIDENTIAL**",1,33,7,,,3,6,
"070404088800903","07040400903",7,4,4,8,88,9,3,8,"**CONFIDENTIAL**",1,45,8,,,30,2,
"070404088800903","07040400903",7,4,4,8,88,9,3,9,"**CONFIDENTIAL**",1,50,9,,,45,2,
"070404088800903","07040400903",7,4,4,8,88,9,3,10,"**CONFIDENTIAL**",1,30,1,,,1,6,
"070405010100603","07040500603",7,4,5,1,1,6,3,1,"**CONFIDENTIAL**",1,43,11,,"Yekeniteba tewekay",43,5,
"070405010100603","07040500603",7,4,5,1,1,6,3,2,"**CONFIDENTIAL**",1,36,6,,,36,5,
"070405010100603","07040500603",7,4,5,1,1,6,3,3,"**CONFIDENTIAL**",1,50,10,,,19,5,
"070405010100603","07040500603",7,4,5,1,1,6,3,4,"**CONFIDENTIAL**",1,29,5,6,,20,5,
"070405010100603","07040500603",7,4,5,1,1,6,3,5,"**CONFIDENTIAL**",1,59,3,,,59,5,
"070406088801903","07040601903",7,4,6,8,88,19,3,1,"**CONFIDENTIAL**",1,25,1,,,4,6,
"070406088801903","07040601903",7,4,6,8,88,19,3,2,"**CONFIDENTIAL**",1,34,6,,,3,6,
"070406088801903","07040601903",7,4,6,8,88,19,3,3,"**CONFIDENTIAL**",1,31,2,,,4,6,
"070406088801903","07040601903",7,4,6,8,88,19,3,4,"**CONFIDENTIAL**",2,23,2,,,1,6,
"070406088801903","07040601903",7,4,6,8,88,19,3,5,"**CONFIDENTIAL**",1,38,3,,,38,6,
"070406088801903","07040601903",7,4,6,8,88,19,3,6,"**CONFIDENTIAL**",1,36,9,,,36,3,
"070406088801903","07040601903",7,4,6,8,88,19,3,7,"**CONFIDENTIAL**",2,26,7,,,26,7,
"070406088801903","07040601903",7,4,6,8,88,19,3,8,"**CONFIDENTIAL**",1,30,4,,,30,7,
"070406088801903","07040601903",7,4,6,8,88,19,3,9,"**CONFIDENTIAL**",1,22,5,,,8,7,
"070406088801903","07040601903",7,4,6,8,88,19,3,10,"**CONFIDENTIAL**",1,47,1,,,47,4,
"070406088801903","07040601903",7,4,6,8,88,19,3,11,"**CONFIDENTIAL**",1,24,1,,,1,7,
"070409088801103","07040901103",7,4,9,8,88,11,3,1,"**CONFIDENTIAL**",1,50,1,11,,50,2,
"070409088801103","07040901103",7,4,9,8,88,11,3,2,"**CONFIDENTIAL**",1,35,2,11,,35,6,
"070409088801103","07040901103",7,4,9,8,88,11,3,3,"**CONFIDENTIAL**",1,29,6,,,29,6,
"070410010100105","07041000105",7,4,10,1,1,1,5,1,"**CONFIDENTIAL**",1,45,1,,,45,2,
"070410010100105","07041000105",7,4,10,1,1,1,5,2,"**CONFIDENTIAL**",1,45,2,,,45,2,
"070410010100105","07041000105",7,4,10,1,1,1,5,3,"**CONFIDENTIAL**",1,34,3,,,34,6,
"070410010100105","07041000105",7,4,10,1,1,1,5,4,"**CONFIDENTIAL**",2,25,7,,,25,6,
"070410010100105","07041000105",7,4,10,1,1,1,5,5,"**CONFIDENTIAL**",1,27,10,,,27,2,
"070410010100105","07041000105",7,4,10,1,1,1,5,6,"**CONFIDENTIAL**",1,34,4,,,7,6,
"070412088800908","07041200908",7,4,12,8,88,9,8,1,"**CONFIDENTIAL**",1,50,1,,,50,3,
"070412088800908","07041200908",7,4,12,8,88,9,8,2,"**CONFIDENTIAL**",1,35,2,,,35,6,
"070412088800908","07041200908",7,4,12,8,88,9,8,3,"**CONFIDENTIAL**",2,31,6,,,5,6,
"070412088800908","07041200908",7,4,12,8,88,9,8,4,"**CONFIDENTIAL**",1,36,6,,,1,6,
"070412088800908","07041200908",7,4,12,8,88,9,8,5,"**CONFIDENTIAL**",2,25,7,,,1,6,
"070412088800908","07041200908",7,4,12,8,88,9,8,6,"**CONFIDENTIAL**",1,32,5,,,15,6,
"070417088800202","07041700202",7,4,17,8,88,2,2,1,"**CONFIDENTIAL**",1,57,1,,,57,3,
"070417088800202","07041700202",7,4,17,8,88,2,2,2,"**CONFIDENTIAL**",1,75,3,,,75,1,
"070417088800202","07041700202",7,4,17,8,88,2,2,3,"**CONFIDENTIAL**",1,23,8,,,23,3,
"070417088800202","07041700202",7,4,17,8,88,2,2,4,"**CONFIDENTIAL**",1,31,6,,,2,7,
"070417088800202","07041700202",7,4,17,8,88,2,2,5,"**CONFIDENTIAL**",1,63,9,,,63,5,
"070417088800202","07041700202",7,4,17,8,88,2,2,6,"**CONFIDENTIAL**",1,27,4,,,27,5,
"070501088800907","07050100907",7,5,1,8,88,9,7,1,"**CONFIDENTIAL**",1,28,11,,,28,6,
"070501088800907","07050100907",7,5,1,8,88,9,7,2,"**CONFIDENTIAL**",1,32,6,,,2,6,
"070501088800907","07050100907",7,5,1,8,88,9,7,3,"**CONFIDENTIAL**",2,26,7,,,26,6,
"070501088800907","07050100907",7,5,1,8,88,9,7,4,"**CONFIDENTIAL**",1,35,11,,,2,2,
"070501088800907","07050100907",7,5,1,8,88,9,7,5,"**CONFIDENTIAL**",1,41,3,,,41,2,
"070501088800907","07050100907",7,5,1,8,88,9,7,6,"**CONFIDENTIAL**",1,22,2,,,22,3,
"070501088800907","07050100907",7,5,1,8,88,9,7,7,"**CONFIDENTIAL**",1,38,1,,,38,4,
"070501088800907","07050100907",7,5,1,8,88,9,7,8,"**CONFIDENTIAL**",1,43,9,,,43,3,
"070502088801705","07050201705",7,5,2,8,88,17,5,1,"**CONFIDENTIAL**",1,40,11,,,40,6,
"070502088801705","07050201705",7,5,2,8,88,17,5,2,"**CONFIDENTIAL**",1,22,6,,,1,6,
"070502088801705","07050201705",7,5,2,8,88,17,5,3,"**CONFIDENTIAL**",2,25,7,,,25,6,
"070502088801705","07050201705",7,5,2,8,88,17,5,4,"**CONFIDENTIAL**",1,40,1,,,40,4,
"070502088801705","07050201705",7,5,2,8,88,17,5,5,"**CONFIDENTIAL**",1,42,11,9,,42,4,
"070502088801705","07050201705",7,5,2,8,88,17,5,6,"**CONFIDENTIAL**",1,28,2,,,28,4,
"070502088801705","07050201705",7,5,2,8,88,17,5,7,"**CONFIDENTIAL**",1,30,11,,,23,3,
"070503088802201","07050302201",7,5,3,8,88,22,1,1,"**CONFIDENTIAL**",1,42,1,11,,42,4,
"070503088802201","07050302201",7,5,3,8,88,22,1,2,"**CONFIDENTIAL**",1,45,11,,,45,4,
"070503088802201","07050302201",7,5,3,8,88,22,1,3,"**CONFIDENTIAL**",1,48,3,,,37,3,
"070503088802201","07050302201",7,5,3,8,88,22,1,4,"**CONFIDENTIAL**",1,42,11,,,35,2,
"070503088802201","07050302201",7,5,3,8,88,22,1,5,"**CONFIDENTIAL**",1,30,11,2,,16,6,
"070505088800304","07050500304",7,5,5,8,88,3,4,1,"**CONFIDENTIAL**",1,45,1,,,45,4,
"070505088800304","07050500304",7,5,5,8,88,3,4,2,"**CONFIDENTIAL**",1,34,2,,,34,5,
"070505088800304","07050500304",7,5,5,8,88,3,4,3,"**CONFIDENTIAL**",1,65,2,,,65,5,
"070505088800304","07050500304",7,5,5,8,88,3,4,4,"**CONFIDENTIAL**",2,29,6,,,2,6,
"070505088800304","07050500304",7,5,5,8,88,3,4,5,"**CONFIDENTIAL**",2,27,6,,,1,6,
"070506088801303","07050601303",7,5,6,8,88,13,3,1,"**CONFIDENTIAL**",1,43,1,,,20,6,
"070506088801303","07050601303",7,5,6,8,88,13,3,2,"**CONFIDENTIAL**",1,35,6,11,,28,6,
"070506088801303","07050601303",7,5,6,8,88,13,3,3,"**CONFIDENTIAL**",1,48,2,,,48,5,
"070506088801303","07050601303",7,5,6,8,88,13,3,4,"**CONFIDENTIAL**",1,29,2,,,24,6,
"070506088801303","07050601303",7,5,6,8,88,13,3,5,"**CONFIDENTIAL**",2,30,2,,,30,5,
"070506088801303","07050601303",7,5,6,8,88,13,3,6,"**CONFIDENTIAL**",1,26,2,,,26,3,
"070506088801303","07050601303",7,5,6,8,88,13,3,7,"**CONFIDENTIAL**",1,27,6,,,3,6,
"070506088801303","07050601303",7,5,6,8,88,13,3,8,"**CONFIDENTIAL**",2,50,11,,,50,2,
"070601010100207","07060100207",7,6,1,1,1,2,7,1,"**CONFIDENTIAL**",1,50,1,,,22,5,
"070601010100207","07060100207",7,6,1,1,1,2,7,2,"**CONFIDENTIAL**",1,28,2,,,28,5,
"070601010100207","07060100207",7,6,1,1,1,2,7,3,"**CONFIDENTIAL**",1,50,3,,,17,4,
"070601010100207","07060100207",7,6,1,1,1,2,7,4,"**CONFIDENTIAL**",1,49,4,,,11,5,
"070601010100207","07060100207",7,6,1,1,1,2,7,5,"**CONFIDENTIAL**",1,54,6,,,13,5,
"070601010100207","07060100207",7,6,1,1,1,2,7,6,"**CONFIDENTIAL**",1,47,7,,,7,5,
"070602088801501","07060201501",7,6,2,8,88,15,1,1,"**CONFIDENTIAL**",1,35,1,11,,35,5,
"070602088801501","07060201501",7,6,2,8,88,15,1,2,"**CONFIDENTIAL**",1,45,11,3,,45,3,
"070602088801501","07060201501",7,6,2,8,88,15,1,3,"**CONFIDENTIAL**",1,40,11,3,,40,5,
"070602088801501","07060201501",7,6,2,8,88,15,1,4,"**CONFIDENTIAL**",1,45,11,3,,45,3,
"070602088801501","07060201501",7,6,2,8,88,15,1,5,"**CONFIDENTIAL**",1,37,5,,,37,6,
"070602088801501","07060201501",7,6,2,8,88,15,1,6,"**CONFIDENTIAL**",2,26,7,,,26,5,
"070603010100103","07060300103",7,6,3,1,1,1,3,1,"**CONFIDENTIAL**",1,48,1,11,,10,6,
"070603010100103","07060300103",7,6,3,1,1,1,3,2,"**CONFIDENTIAL**",1,23,11,,,23,6,
"070603010100103","07060300103",7,6,3,1,1,1,3,3,"**CONFIDENTIAL**",1,35,7,,,4,6,
"070603010100103","07060300103",7,6,3,1,1,1,3,4,"**CONFIDENTIAL**",1,38,10,,,10,5,
"070603010100103","07060300103",7,6,3,1,1,1,3,5,"**CONFIDENTIAL**",1,35,8,,,10,4,
"070603010100103","07060300103",7,6,3,1,1,1,3,6,"**CONFIDENTIAL**",1,33,3,,,25,3,
"070605088800601","07060500601",7,6,5,8,88,6,1,1,"**CONFIDENTIAL**",1,33,1,11,,33,5,
"070605088800601","07060500601",7,6,5,8,88,6,1,2,"**CONFIDENTIAL**",1,42,11,,,42,4,
"070605088800601","07060500601",7,6,5,8,88,6,1,3,"**CONFIDENTIAL**",1,35,8,11,,35,4,
"070605088800601","07060500601",7,6,5,8,88,6,1,4,"**CONFIDENTIAL**",1,45,3,11,,45,1,
"070605088800601","07060500601",7,6,5,8,88,6,1,5,"**CONFIDENTIAL**",1,30,2,11,,30,3,
"070605088800601","07060500601",7,6,5,8,88,6,1,6,"**CONFIDENTIAL**",2,28,6,,,3,6,
"070607088800601","07060700601",7,6,7,8,88,6,1,1,"**CONFIDENTIAL**",1,53,1,,,53,4,
"070607088800601","07060700601",7,6,7,8,88,6,1,2,"**CONFIDENTIAL**",2,35,2,,,35,2,
"070607088800601","07060700601",7,6,7,8,88,6,1,3,"**CONFIDENTIAL**",1,65,3,,,65,4,
"070607088800601","07060700601",7,6,7,8,88,6,1,4,"**CONFIDENTIAL**",1,38,6,,,2,6,
"070607088800601","07060700601",7,6,7,8,88,6,1,5,"**CONFIDENTIAL**",2,29,7,,,29,5,
"070607088800601","07060700601",7,6,7,8,88,6,1,6,"**CONFIDENTIAL**",1,45,2,,,45,4,
"070610088800902","07061000902",7,6,10,8,88,9,2,1,"**CONFIDENTIAL**",1,32,1,,,32,3,
